,body_text,uid_email,A,B,C,notes
50,"You have 3 minutes to submit your answer.
Donald Trump
BREAKING NEWS: ADAM SCHIFF REPORTS “REAL PROSPECT OF JAIL TIME” FOR TRUMP POST‑PRESIDENCY
Adam Schiff
Do you think Donald Trump should be put on trial for his crimes after leaving office?
YES >>
NO >>
UNSURE >>
3 MINUTES REMAINING
This is an official Stop Republicans opinion poll. Please respond even if you are “Unsure”. You have 3 minutes to submit your answer.
Donald Trump has been abusing his position since the first day he became president.
He’s used his power and influence to end criminal investigations and avoid conviction.
And listen, enough is enough. Trump needs to be held accountable for his crimes.
But Congress will only charge Trump if it’s what the American people want.
That’s why we’re issuing an urgent public opinion poll today to gauge what our top supporters think. And we really need to hear from you:
3 MINUTES REMAINING
Do you think Donald Trump should be put on trial for his crimes after leaving office?
YES >>
NO >>
UNSURE >>
Thanks for your input,
\- Stop Republicans
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
STOP REPUBLICANS
PAID FOR BY STOP REPUBLICANS PAC
([[URL REDACTED]]) AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE
This message was sent to: [[EMAIL_REDACTED]] | Change or update your email address by clicking here.
Stop Republicans, an accountability project of Progressive Turnout Project, is a grassroots-funded effort dedicated to resisting the Republican Party and Donald Trump's radical right wing agenda.
We believe that emails are a crucial way for our campaign to stay in touch with supporters like you. However, if you'd prefer to receive fewer emails, you can click here. If you would like to unsubscribe, click here.
Our movement is powered by supporters like you. Your grassroots support is critical to helping us defeat Republicans across the country. If you'd like to donate, please click here. Thanks for your support!
Stop Republicans
P.O. Box 618293
Chicago, IL 60661",8f0715892d89cc1f64b1bd9a6fbab105,,,,
51,"It doesn't have to be this way.
Alex, let's talk about Roe v. Wade.
This historic decision affirmed that women have a right to privacy when they make deeply personal health care decisions, and that the government must not infringe upon that autonomy.
This is about fundamental human rights.
And yet, Donald Trump will almost certainly nominate a Supreme Court justice committed to overturning Roe v. Wade and allowing politicians to intervene in women's health care.
The decision to terminate a pregnancy is a deeply personal one. It belongs to individual women, who know themselves and their own health -- not to politicians who would impose their personal views.
I run a business that investigates organized crime and corruption for news organizations worldwide, and we have investigated and exposed how dangerous, unqualified, and unregulated abortion providers kill thousands of women in places where safe abortion services are not available legally.
I will fight with every bone in my body to protect the privacy of women's health care in America, Alex.
This is not about partisan politics -- it's about health, human rights, and privacy from government intrusion.
As Senator, I will only vote to confirm federal judges who pledge to uphold Roe v. Wade.
But I am running against a limitlessly-funded extremist who is so arrogant, he believes he is entitled to make these decisions for women in Georgia. If he is elected to another six-year term in the Senate, he will vote to confirm dozens of federal judges who will seize and destroy women's right to privacy in health care and to safe, legal abortion. Please help me win this race so I can fight to defend Roe v. Wade in the United States Senate.
If you've saved your payment information with ActBlue Express, your donation will go through immediately:
EXPRESS DONATE: $10
EXPRESS DONATE: $20
EXPRESS DONATE: $50
EXPRESS DONATE: $100
OTHER AMOUNT
What we do right now will impact human rights for generations.
Thank you for staying in the fight.
Jon
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
Jon Ossoff for Senate
P.O. Box 450326, Atlanta, GA 31145
PAID FOR BY JON OSSOFF FOR SENATE
This message was sent to: [[EMAIL_REDACTED]] | Change or update your email address by clicking here.
We believe that emails are a crucial way for our campaign to stay in touch with supporters like you. However, if you'd prefer to receive fewer emails, you can click here. If you would like to unsubscribe, click here.
Our campaign is powered by supporters like you. Your grassroots support is critical to electing Jon Ossoff and helping Democrats win back the Senate. If you'd like to donate to our campaign, please click here. Thanks for having Jon's back!
Donate Now >>",e1f9e6be5fed6b701a0e65e069e2e986,,,,
52,"We have to organize and mobilize more than ever before to hold the GOP accountable...
Here's an update –
After blocking key witnesses from testifying in front of the Senate, Mitch McConnell and Senate Republicans have voted to acquit President Trump of all charges.
Simply put, this is a shameless abuse of power by the GOP Senate majority in order to protect Trump at all costs. The American people deserve the full story about the crimes that led House Democrats to impeach Donald Trump, and now they may never get it.
This vote – and Trump's actions since that day – show that Trump and the Republicans think they're untouchable. But they're not. If we organize and mobilize more than ever before, we WILL make state Republicans pay for this at the ballot box in November.
If Republicans won't hold Trump accountable, then it's up to us to take action. Chip in right now to help defeat Trump's allies in the states and send a clear, unambiguous signal that GOP legislators will pay a price for ignoring the Constitution >>
If you've stored your payment information with ActBlue Express, your donation will process immediately.
Donate $10 now »
Donate $25 now »
Donate $50 now »
Donate $100 now »
Chip in another amount »
With Senate Republicans refusing to even hold a fair trial, this case was doomed from the start. And now that Trump's been acquitted, the GOP's true colors have never been clearer.
Republicans aren't working for the best interests of Americans – they're willing to protect Trump at any and all costs.
But Mitch McConnell doesn't get the final word here: You do. This year's elections give us the chance to oust Trump and his Republican allies. Not just the senators who helped cover up Trump's crimes, but Republicans at every level who are complicit in the GOP's cruel and corrupt agenda.
It's up to us to make state Republicans pay for their blatant abuse of power. Pitch in now so we can finally hold the Republicans who support Trump accountable for their actions.
Thanks,
DLCC Team
DONATE
Democratic Legislative Campaign Committee
1225 Eye Street NW Suite 1250, Washington, DC 20005
Not authorized by any candidate or candidate's committee.
Contributions or gifts to the DLCC are not tax deductible.
The Democratic Legislative Campaign Committee and Grassroots Victory PAC are dedicated to winning and defending Democratic majorities in state legislatures across the country. This message was sent to [[EMAIL_REDACTED]] because you are a part of our grassroots network.
Emails are a crucial way to stay in touch with our supporters. Please add us to your address book or safe senders list to ensure timely election updates.
We're fighting to elect Democrats and advance a progressive vision in the states. Our success depends on grassroots donors like you. Ninety-eight percent of our donors give less than $200, and two-thirds give less than $20. To make a contribution, please click here. To unsubscribe and stop receiving emails about our efforts, please click here.",100173795ee30e5614e97b2d884e9edb,,,,
53,"This could change EVERYTHING:
DEVELOPING: Democrats float clever plan to IMPEACH Trump and block his Supreme Court Nominee
[[EMAIL_REDACTED]]: Do you want Democrats to IMPEACH Trump and block his Supreme Court Nominee?
YES >>
NO >>
UNSURE >>
Remember: Donald Trump was impeached BEFORE Coronavirus. Now there’s OVERWHELMING evidence to convict him for his crimes.
[OFFICIAL IMPEACHMENT POLL] for [[EMAIL_REDACTED]]
Conducted on Sunday, 09.27.2020 for Florida Democrats
This exclusive poll is registered to you. Please respond within [1] hour for your response to count in our data.
Trump just announced Amy Coney Barrett as his choice for Supreme Court Justice. The stakes could not be higher. The very fabric of our Democracy is at risk.
NOW: Trump is SHAKING at the idea of being impeached by House Democrats again. This would totally RUIN his evil Supreme Court plans!
Trump has committed so many impeachable crimes this year alone -- from intentionally covering up the COVID-19 outbreak to kidnapping peaceful protestors.
He deserves to be impeached so Amy Coney Barrett can be BLOCKED! This could change EVERYTHING!
But first, we need to know what Democrats in Virginia think about Trump’s impeachment and the Supreme Court. We need just [10] more responses!
Folks, if you care about saving the Supreme Court, you need to take this poll →
Should Trump be IMPEACHED to BLOCK his Supreme Court nomination?
YES >>
NO >>
UNSURE >>
This isn’t over,
National Democratic Training Committee
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
National Democratic Training Committee
Paid for by the National Democratic Training Committee, [[URL REDACTED]], not authorized by any candidate or candidate's committee.
Thank you for supporting the National Democratic Training Committee. Our entire team is working around the clock to train Democrats to WIN in 2020. We've already trained more than 30,000 Democrats to win -- but with your help, we can train even more. Please click below to support our training efforts:
DONATE TO TRAIN DEMOCRATS TO WIN >>
Listen, there are 518,000 elected positions in this country. Imagine if Democrats fought for every race -- no matter how small. Imagine a world where our values of compassion and dignity for all people are upheld on every school board, on every city council, and in every state legislature.
Want to run for office yourself? Please click here to explore our FREE campaign training >>
I WANT TO RUN FOR OFFICE >>
We know we email you a lot. But we promise there's a good reason:
we are 100% funded by grassroots donors like you.
We aren’t a SuperPAC. We don’t shell out to special interests. But we’ll be honest: it’s incredibly expensive. We spend every last penny trying to elect Democrats who will make a difference in Florida.
But if you'd like to receive fewer emails, you can click here. If you'd like to unsubscribe from our emails, click here. Change or update your email address by clicking here.
If you'd like to donate to fund our PROVEN Democratic training program, please click here >>
Contribute >>
Like us on Facebook >>
Follow us on Twitter >>
From the entire NDTC team, thanks for your support!",655e01b8380475c3cc6e92d0e8fd35f8,,,,
54,"(we only have until midnight)
BOLD Democrats is dedicated to ending Donald Trump’s presidency, taking back the Senate, and electing a wave of diverse Democrats. We’re the largest organization working to engage Latino voters -- that’s how we’ll take down Trump. If you really want to receive only our most urgent emails or unsubscribe, click here.
BREAKING NEWS FROM NBC:
EVERYTHING is on the line. If Trump gets IMPEACHED, he’ll be BLOCKED from appointing another Supreme Court Justice!
100,000 PETITION SIGNATURES NEEDED: DEMAND Trump be IMPEACHED and SAVE the Supreme Court! →
ADD YOUR NAME NOW >>
Trump is announcing his nominee tomorrow. We need 100,000 Democrats to sign the petition by midnight if we want to save the Supreme Court.
In this year alone, Trump has committed countless crimes:
\--He covered up the COVID-19 pandemic.
\--He sent federal agents to kidnap peaceful protestors.
\--He abused the Department of Justice for personal gain.
\--AND SO MUCH MORE.
He deserves to be impeached. If that happens, Trump would be held accountable AND his Supreme Court nomination would be delayed!
If we want to save the Supreme Court from Trump’s clutches, we’re going to need unprecedented public pressure from Democrats nationwide.
Please. Help demand Trump be held accountable, block his Supreme Court nomination, and save our Democracy!
Sign now to represent Florida as one of 100,000 Citizens DEMANDING Trump’s Impeachment to BLOCK his Supreme Court nomination! >>
ADD YOUR NAME NOW >>
Hurry. Before it’s too late.
\--BOLD Democrats
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
Thank you for supporting BOLD Democrats: we’re the grassroots arm of the Congressional Hispanic Caucus. We elect diverse Democrats -- and we’re good at it.
ONE: We’ve created a grassroots army -- we’re over one million strong.
TWO: We’ve raised over $14,000,000 to elect diverse progressives -- all from grassroots donors like you giving an average of just $12.84.
THREE: We’ve flipped 29 Republican seats and we helped build the largest Democratic wave in decades to win back the House!
DONATE TO BOLD DEMOCRATS →
But we’re just getting started → Our Latest Mission?
DEFEND and EXPAND our House Majority
TAKEOVER the Senate from Mitch McConnell’s clutches
Hand Donald Trump a CRUSHING defeat and RECLAIM the White House
HOW? We target vulnerable Republican-held districts. We identify and recruit diverse Democrats. And then we spend every penny we’ve got in order to spark victory. There are 27.3 million eligible Latino voters today. 42% of voters by 2025 will be people of color. Our work will change the political landscape for years to come.
And that’s why we email you so often \-- we rely on our Good Grassroot Democrats to fuel our entire operation. Without you, we are nothing.
DONATE TO BOLD DEMOCRATS →
Emails like this one power us to victory! But if you’d like to receive fewer emails from us, click here. If you’d like to unsubscribe from our emails, please click here. If you'd like to change or update your email address, click here. If you can afford to donate to BOLD Democrats, please click here. to make a contribution today.
From everyone here at BOLD Democrats, thank you for everything you do.
PO Box 75357
Washington, DC 20013
PAID FOR BY CHC BOLD PAC AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE’S COMMITTEE.
DONATE TO BOLD DEMOCRATS →",ace4bfd0788236facd0741d69628b2af,,,,
55,"The tragic death of Eric Garner was six years before the murder of George Floyd earlier this year. Both men's last words were ""I can't breathe"".
Melissa Watson Logo
Hello Friends,
Six years ago today, on July 17, 2014, a man named Eric Garner died in New York City's Staten Island when an NYPD police officer put him in a chokehold while arresting him. (Chokeholds banned by the NYPD in 1993.) Daniel Pantaleo, the officer who murdered Garner, walked free of criminal charges.
This tragedy was six years before the murder of George Floyd earlier this year when a cop held him to the ground with a knee at his neck for 9 minutes.
Both men were unarmed, both were being brought in on non-violent crimes, both men were Black — and both men uttered the very same final words: ""I can't breathe"" before having their lives taken from them by police officers.
These words, “I can’t breathe,” have become a rallying cry the stifling harm that systemic racism has posed on Black Americans, particularly and most horrifyingly, from our law enforcement — those who are meant to protect us.
We must make criminal justice and police reform a priority and elect leaders who understand the urgency of such change. I plan to seek justice for Eric, George, and too many others who have lost their lives from the systemic racism within our establishments. There is so much left to fight for.
If I were in Congress right now, I would start by pushing for the Democratic Justice in Policing Act, which has already passed the House. This bill includes banning chokeholds and limiting no-knock warrants, and it also requires police departments to submit data on their practices to the federal government. In America, we should not have TWO systems of justice. Everyone should be subject to the same rule of law \-- and I hope to continue this fight in Washington.
But for today, please keep Eric Garner and his family in your thoughts and continue your fight for racial justice.
Together, we can do better.
Melissa
* * *
In these troubling times, we need Melissa Watson to be the voice for everyday people and fight for justice. Help flip SC-07 blue by pitching in now to get Melissa elected!
Express Donate to Melissa Watson:
If you've stored payment info with ActBlue Express, we'll process your contribution instantly:
$10 $20.20 $50 $100 $250
As a teacher, single mom, and part-time restaurant server, Melissa Watson understands the choices and struggles of the average, hardworking American because she lives it every day. She's running to be the Democratic voice of South Carolina's 7th District and to bring the stories of working families to Congress.
DONATE
Melissa Watson for Congress
PO Box 12961
Florence, SC 29504
United States
[[URL REDACTED]]
Paid for by Melissa Watson for Congress
This email was sent to [[EMAIL_REDACTED]].
To unsubscribe from this email list, please click here.",ee7836ac8bd4ba31b1ff736e80ae9302,,,,
56,"Alex,
Did you see the news? Steve Bannon, a former Trump adviser, was arrested and charged with FRAUD for the “Build the Wall” GoFundMe scam.
This is just another example of Trump’s corruption and how he has surrounded himself with crooks and criminals -- and their behavior is all enabled by the rogue Attorney General, Bill Barr.
While Trump calls himself the president of “law and order”, it’s clear that he and his cronies believe they’re above the law. We cannot afford four more years of criminal activity in the White House, and we can’t afford to have any enablers of this behavior in Congress.
I’m running for re-election to stand up against this lawlessness. Could you send over a donation to my campaign so I can keep fighting in Congress to hold all of these people and their enablers accountable for their crimes?
DONATE NOW >>
It is truly disturbing how many Trump associates have been arrested, charged and found guilty of crimes -- from Paul Manafort to Rick Gates, Michael Flynn and now Steve Bannon? And somehow they all seem to be getting sweetheart deals courtesy of AG William Barr... We must defeat this corruption and bring decency back.
I’m appalled that people so close to the White House and president have been involved in so many criminal activities. This is insulting to the office of the president, and insulting to the people of America who want leaders that surround themselves with good, decent people.
We have choices to make when it comes to the leaders we want to represent us in Congress, and in the White House. Having criminals in 1600 Pennsylvania Avenue who are enriching themselves for personal gain or lying to cover up the president’s crimes cannot stand.
Please make a contribution to my campaign today if you can -- every dollar counts and will help re-elect me to represent Georgia’s 4th district once again, and I couldn’t be prouder to stand with you and against this corruption.
DONATE TO HANK >>
Thanks for your support,
— Hank
* * *
Congressman Hank Johnson is a former defense attorney, DeKalb County commissioner, small business owner, and magistrate judge who now serves in Congress as a champion for the middle class.
This email was sent to [[EMAIL_REDACTED]] because we want to keep you fully informed about Hank's persistent work toward better healthcare, gun safety reform, quality education, and well-paying jobs.
DONATE TO HANK
If you prefer, contribution checks may also be mailed to Hank's campaign office at:
Hank Johnson for Congress
4153 Flat Shoals Pkwy
Suite 322
Building C, 2nd Fl.
Decatur GA 30034 United States
Paid for by Committee to Re-elect Henry ""Hank"" Johnson
unsubscribe",52294208646dbb76e2e3a761fc08c28f,,,,
57,"I'm proud to have the endorsement of our Governor.
Alex,
I'm honored to have the endorsement of Texas Governor Greg Abbott!
Our Governor has shown remarkable leadership, especially in the recent months and weeks. I'm honored to have him in my corner and I can't wait to get to work with him on reducing crime, lowering property taxes, and ensuring quality education in our public schools.
Will you join the Governor in supporting my campaign? It's everyday people who have gotten us this far and even with the endorsement of Governor Abbott, it's going to be every day people like you who help us cross the finish line first.
Can you back my campaign with a donation of $500, $250, $100, or whatever you are able? Every bit helps and no amount is too small to make a difference!
DONATE $500
DONATE $250
DONATE $100
DONATE $75
DONATE $50
DONATE ANOTHER AMOUNT
Thank you so much for helping me get this far. It truly means the world to me every time one of you pledges your support for my campaign and I'm confident that together we can take our message all the way to the Capitol.
Remember that early voting is June 29th - July 10th and the Runoff Election is July 14th.
I hope I can count on your vote!
Sincerely,
Justin Berry
Conservative, Police Officer, and Candidate for Texas House District 47
Facebook    Twitter    Instagram
Pol. Ad Paid for by Justin Berry For Texas House | P.O. Box 340111, Lakeway, TX 78734
Unsubscribe [[EMAIL_REDACTED]]
Update Profile | About Constant Contact
Sent by [[URL REDACTED]]",9dd1b9b3a8e8f461cbf1232b0644ebf7,,,,
58,"Trump just COMMUTED the sentence of known criminal, Roger Stone
BREAKING: Trump Commutes Prison Sentence of Criminal Ally Roger Stone
Donald Trump and Elizabeth Warren
Elizabeth Warren is FURIOUS at this blatant display of corruption.
So she just SLAMMED Trump:
“Donald Trump has abandoned the rule of law and made a mockery of our democracy. He truly is the most corrupt president in history.”
\- Elizabeth Warren
But do YOU agree?? Click here to sign your name to AGREE with Elizabeth Warren that Trump is the MOST corrupt president in history >>
I AGREE: TRUMP IS THE MOST CORRUPT PRESIDENT IN HISTORY >>
**100,000 SIGNATURES NEEDED BY MIDNIGHT TO HOLD TRUMP ACCOUNTABLE**
Elizabeth Warren is RIGHT! Trump doesn’t care about the rule of law.
Roger Stone is a THREAT to national security. But Trump blatantly betrayed our system of justice to protect his criminal friend.
Trump’s message is clear: His friends can commit any crime they want and walk away scott-free.
It’s DESPICABLE!
We need 100,000 signatures by MIDNIGHT agreeing with Elizabeth Warren to hold Trump accountable for his corruption.
Undeniable public outrage is the ONLY way to bring Trump to justice!
If you agree with Elizabeth Warren that Trump is the most corrupt president in history, then SIGN YOUR NAME NOW >>
I AGREE: TRUMP IS THE MOST CORRUPT PRESIDENT IN HISTORY >>
[[URL REDACTED]]
Our democracy is in shambles. Take a stand NOW.
National Democratic Training Committee
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
National Democratic Training Committee
Paid for by the National Democratic Training Committee, [[URL REDACTED]], not authorized by any candidate or candidate's committee.
Thank you for supporting the National Democratic Training Committee. Our entire team is working around the clock to train Democrats to WIN in 2020. We've already trained more than 30,000 Democrats to win -- but with your help, we can train even more. Please click below to support our training efforts:
DONATE TO TRAIN DEMOCRATS TO WIN >>
Listen, there are 518,000 elected positions in this country. Imagine if Democrats fought for every race -- no matter how small. Imagine a world where our values of compassion and dignity for all people are upheld on every school board, on every city council, and in every state legislature.
Want to run for office yourself? Please click here to explore our FREE campaign training >>
I WANT TO RUN FOR OFFICE >>
We know we email you a lot. But we promise there's a good reason:
we are 100% funded by grassroots donors like you.
We aren’t a SuperPAC. We don’t shell out to special interests. But we’ll be honest: it’s incredibly expensive. We spend every last penny trying to elect Democrats who will make a difference in Florida.
But if you'd like to receive fewer emails, you can click here. If you'd like to unsubscribe from our emails, click here. Change or update your email address by clicking here.
If you'd like to donate to fund our PROVEN Democratic training program, please click here >>
Contribute >>
Like us on Facebook >>
Follow us on Twitter >>
From the entire NDTC team, thanks for your support!",1686cf436b537e359d98c86ae04334ab,,,,
59,"August 2020 Cable Statement:
The Progressive Turnout Project is proudly dedicated to doing what we do best -- connecting with voters one on one to increase Democratic voter turnout. If you'd like to receive fewer emails or unsubscribe,  click here >>
August 2020 Cable Statement
CUSTOMER: [[EMAIL_REDACTED]]
Bryceville, Florida
SERVICE CHANGES: MSNBC AND CNN: ⚠CANCELLED⚠
Donald Trump just threatened to pull the licenses of MSNBC and CNN. We’d have NOTHING but Fox News on TV.
We need 15,000 Democrats to sign now: Stop Donald Trump and SAVE MSNBC and CNN →
SIGN NOW TO SAVE MSNBC AND CNN →
Brave journalists like Rachel Maddow, Joe Scarborough, and Anderson Cooper go on live TV every single night to expose the TRUTH about Trump’s corruption.
Trump knows that if they continue to expose his crimes, he’s DONE FOR!!
That’s why he’s threatening to take MSNBC and CNN COMPLETELY OFF THE AIR.
But a flood of 15,000 Progressives can stop Trump in his tracks. Will you sign our petition to save MSNBC and CNN right now?
SIGN NOW TO SAVE MSNBC AND CNN →
Please,
\- Progressive Turnout Project
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
Thank you for supporting the Progressive Turnout Project. We’re a 100% grassroots-funded organization with a single mission: boosting Democratic Voter Turnout.
Progressive Turnout Project
275,000+ Progressive Donors
100% Progressive Organization: ⭐⭐⭐⭐⭐
Donate to Progressive Turnout Project →
Getting Democrats to the polls is the most effective way to win elections -- and increasing Democratic Voter Turnout is the only way to defeat Donald Trump.
Barack Obama: Elections matter. Voting matters.
Our country is going through dark times. But we can’t stop fighting for progress when it matters most. We can’t sit idly by while Republicans rip apart our Democracy. We have a moral obligation to fight for ourselves, our grandchildren, and our future.
That’s why we need your help! Passing Medicare for All, saving Social Security, and making Trump a one term President will take a MASSIVE increase in Democratic Voter Turnout.
Donate to Progressive Turnout Project →
Our plan? Use data & science to win elections and change the world. We design, test, and execute Voter Turnout campaigns to elect a wave of Democrats nationwide. We’re working around the clock to knock doors, make phone calls, and skyrocket Democratic Voter Turnout to the highest levels ever in 2020.
ONE-ON-ONE CONVERSATIONS WITH VOTERS
HISTORIC INCREASE IN VOTER TURNOUT
SCIENTIFICALLY PROVEN RESULTS
We build on existing research and run our own experiments on new tactics to make sure our campaigns have the largest impact possible. That means every single dollar you donate will make a huge difference -- we guarantee it!
Remember: we’re a 100% grassroots-funded organization. Every single cent of our funding comes from 275,000+ generous Democrats chipping in whatever they can afford (our average donation is just $14!). And that’s why we email you so often -- because we really need your help!
Donate to Progressive Turnout Project →
If you'd like to learn more about how we're boosting Democratic Turnout and beating Republicans, you can Click here to follow us on Facebook or Click here to follow us on Twitter.
It’s an honor to have you on our email list! However, if you’d like to receive fewer emails, please click here. If you’d like to unsubscribe from our emails, please click here. If you'd like to change or update your email address, click here. If you can afford to donate to Progressive Turnout Project, please click here to make a contribution today.
From all of us at Progressive Turnout Project, thank you for being a part of our movement!
Progressive Turnout Project
P.O. Box 617614
Chicago, IL 60661
Paid for by Progressive Turnout Project and not authorized by any candidate or candidate's committee.
Donate to Progressive Turnout Project →",8c9b3359ce794494332618f8b35f886d,,,,
